Course ID,Subject,Catalog,Long Title,Class Units,Component Code,Component Descr,Pre Requisite Description,Career,Equivalent Courses
48080,BTM,695,Seminar in Special Topics,3.0,LEC,Lecture,None,GRAD,None
49441,BTM,490,Special Topics in Business Technology Management,3.0,LEC,Lecture,Prerequisite COMM226,UGRD,None
3627,CART,211,Creative Computing and Network Culture,3.0,STU,Studio,"Never Taken/Not Registered: CART251, DFAR251",UGRD,CART 211 = CART 251
3628,CART,212,Digital Media Studio I,3.0,STU,Studio,"Never Taken/Not Registered: CART252 At least one of Prerequisite: CART251, CART211",UGRD,None
3629,CART,214,Visual Form and Communication,3.0,STU,Studio,"Never Taken/Not Registered: CART254, DART221",UGRD,None
3632,CART,253,Creative Computation I,3.0,STU,Studio,"Never Taken/Not Registered: DFAR253, DFAR353",UGRD,CART 253 = DFAR 253
3634,CART,255,New Media Theory,3.0,STU,Studio,None,UGRD,CART 255=CART 210
3637,CART,312,Digital Media Studio II,3.0,STU,Studio,"Never Taken/Not Registered: CART352 At least one of Prerequisite: CART212, CART252 You must have completed a minimum amount of 24 credits.",UGRD,None
3638,CART,345,Digital Texts and Typography I,3.0,STU,Studio,Never Taken/Not Registered: CART355C,UGRD,None
3639,CART,346,Digital Sound I: Theory and Practice of Real?Time Audio,3.0,STU,Studio,; Never Taken/Not Registered: CART356A You must have completed a minimum amount of 24 credits.,UGRD,None
3641,CART,351,Networks and Navigation,3.0,STU,Studio,"; Never Taken/Not Registered: DFAR350, DFAR351 At least one of Prerequisite: CART251, DFAR251, CART211 At least one of Prerequisite: CART252, DFAR252, CART212 You must have complete",UGRD,None
3643,CART,353,Creative Computation III,3.0,STU,Studio,Never Taken/Not Registered: CART363; Prerequisite: CART253,UGRD,CART 353 = CART 363
3649,CART,360,Tangible Media and Physical Computing,3.0,STU,Studio,; Never Taken/Not Registered: DFAR360; Prerequisite: CART253 You must have completed a minimum amount of 24 credits.,UGRD,CART 360 = DFAR 360
3650,CART,361,3D Digital Production I,3.0,STU,Studio,Never Taken/Not Registered: CART261 You must have completed a minimum amount of 24 credits.,UGRD,CART 261 = CART 361
3651,CART,362,3D Digital Production II,3.0,STU,Studio,"Never Taken/Not Registered: CART262 At least one of Prerequisite: CART261, CART361",UGRD,CART 262 = CART 362
3653,CART,370,Real?Time Video,3.0,STU,Studio,; Never Taken/Not Registered: CART498D You must have completed a minimum amount of 24 credits.,UGRD,None
3654,CART,411,Project Studio I,3.0,STU,Studio,"Prerequisite: CART351; Never Taken/Not Registered: DFAR450, DFAR451, CART451; Prerequisite: CART253 You must have completed a minimum amount of 48 credits.",UGRD,CART 411 = CART 451
3655,CART,412,Project Studio II,3.0,STU,Studio,"Never Taken/Not Registered: CART452, DFAR450, DFAR452 At least one of Prerequisite: CART451, CART411 You must have completed a minimum amount of 48 credits.",UGRD,CART 412 = DFAR 451
3657,CART,415,GAME STUDIO I,3.0,STU,Studio,CART215; CART315 or COMP376.,UGRD,None
3658,CART,416,GAME STUDIO II,3.0,STU,Studio,CART215; CART315 or COMP376.,UGRD,None
3659,CART,434,Advanced 3D Studio,3.0,STU,Studio,"Never Taken/Not Registered: CART354 At least one of Prerequisite: CART261, CART361 At least one of Prerequisite: CART262, CART362 You must have completed a minimum amount of 48 cred",UGRD,CART 354 = CART 434
3660,CART,444,Portfolio Studio,3.0,STU,Studio,; Never Taken/Not Registered: CART498E You must have completed a minimum amount of 60 credits.,UGRD,None
3661,CART,451,Networked Media Studio,3.0,STU,Studio,None,UGRD,CART 411 = CART 451
3661,CART,451,Networked Media Studio,3.0,STU,Studio,None,UGRD,None
3666,CART,455,Professional Internship I,3.0,PRA,Practicum/Internship/Work-Term,; Never Taken/Not Registered: DFAR455 You must have completed a minimum amount of 48 credits.,UGRD,CART 455 = DFAR 455
3667,CART,456,Professional Internship II,3.0,PRA,Practicum/Internship/Work-Term,; Never Taken/Not Registered: DFAR456 You must have completed a minimum amount of 48 credits.,UGRD,CART 456 = DFAR 456
3668,CART,457,Independent Study I,3.0,STU,Studio,; Never Taken/Not Registered: DFAR457 You must have completed a minimum amount of 48 credits.,UGRD,CART 457 = DFAR 457
3669,CART,458,Independent Study II,3.0,STU,Studio,; Never Taken/Not Registered: DFAR458 You must have completed a minimum amount of 48 credits.,UGRD,CART 458 = DFAR 458
3670,CART,459,INDEPENDENT STUDY III,3.0,STU,Studio,You must have completed a minimum amount of 48 credits.,UGRD,None
46541,CART,355,TOPICS IN KINETIC IMAGERY,3.0,LEC,Lecture,None,UGRD,None
46542,CART,356,TOPICS/ABSTRACT SOUNDSCAPES,3.0,LEC,Lecture,None,UGRD,None
46543,CART,454,TOPICS IN MULTIMEDIA THEORY,3.0,LEC,Lecture,None,UGRD,None
46544,CART,498,SPECIAL TOPICS IN CART,3.0,STU,Studio,You must have completed a minimum amount of 48 credits.,UGRD,None
47468,CART,398,Special Topics in Computation Arts,3.0,STU,Studio,None,UGRD,None
47929,CART,215,Introduction to Game Design,3.0,STU,Studio,None,UGRD,None
47944,CART,315,Digital Game Prototyping,3.0,STU,Studio,CART315 Prerequisite,UGRD,CART 315 = CART 398 = COMP 376
48522,CART,357,Topics in Digital Space,3.0,STU,Studio,for students with second-year standing (at least 24 credits completed),UGRD,None
48523,CART,358,Topics in Senses and Perception,3.0,STU,Studio,for students with second-year standing (at least 24 credits completed),UGRD,None
48524,CART,460,Bending Bits: Advanced Topics in Digital Media,3.0,STU,Studio,CART411 previously or Corequisite; 48 credits completed in a Computation Arts program; or written permission of the Department.,UGRD,None
48898,CART,263,Creative Computation II,3.0,STU,Studio,for students enrolled in a Computation Arts program and who have completed CART253.,UGRD,None
48899,CART,310,|Interaction Design Studio,3.0,STU,Studio,for students enrolled in a Computation Arts program who have completed 24 credits including CART210.,UGRD,None
48900,CART,210,New Media Theory,3.0,STU,Studio,None,UGRD,CART 255=CART 210
48901,CART,433,Information Design,3.0,STU,Studio,for students who have completed 48 credits in a Computation Arts program.,UGRD,CART 433=CART 498K=DART 455
48928,CART,410,Research-Creation in the Computation Arts,3.0,STU,Studio,for students enrolled in a Computation Arts program and who have completed CART210 and CART310.,UGRD,None
48929,CART,461,Tangible Media Studio,3.0,STU,Studio,for students enrolled in a Computation Arts program and who have completed 48 credits including CART360.,UGRD,None
49735,CART,499,Special Topics in Computation Arts,6.0,STU,Studio,None,UGRD,None
3682,CATA,262,Emergency Care in Sport and Exercise,3.0,LAB,Laboratory,"Prerequisite: EXCI253 previously or Corequisite; enrolment in a Health, Kinesiology, and Applied Physiology program.",UGRD,CATA 262 = EXCI 262
3682,CATA,262,Emergency Care in Sport and Exercise,3.0,LEC,Lecture,"Prerequisite: EXCI253 previously or Corequisite; enrolment in a Health, Kinesiology, and Applied Physiology program.",UGRD,CATA 262 = EXCI 262
3683,CATA,263,Principles of Athletic Therapy,3.0,LAB,Laboratory,"Prerequisite: CATA262; enrolment in a Health, Kinesiology and Applied Physiology program.",UGRD,CATA 263 = EXCI 263
3683,CATA,263,Principles of Athletic Therapy,3.0,LAB,Laboratory,"Prerequisite: CATA262; enrolment in a Health, Kinesiology and Applied Physiology program.",UGRD,None
3683,CATA,263,Principles of Athletic Therapy,3.0,LEC,Lecture,"Prerequisite: CATA262; enrolment in a Health, Kinesiology and Applied Physiology program.",UGRD,CATA 263 = EXCI 263
3683,CATA,263,Principles of Athletic Therapy,3.0,LEC,Lecture,"Prerequisite: CATA262; enrolment in a Health, Kinesiology and Applied Physiology program.",UGRD,None
3685,CATA,337,Assessment of the Upper and Lower Extremities,3.0,LAB,Laboratory,Prerequisite: Enrollment in the BScAT or Honours in Athletic Therapy.,UGRD,None
3685,CATA,337,Assessment of the Upper and Lower Extremities,3.0,LEC,Lecture,Prerequisite: Enrollment in the BScAT or Honours in Athletic Therapy.,UGRD,None
3687,CATA,339,Rehabilitation of the Upper and Lower Extremities,3.0,LAB,Laboratory,Prerequisite: CATA337 previously or Corequisite; enrolment in the BScAT or Honours in Athletic Therapy.,UGRD,None
3687,CATA,339,Rehabilitation of the Upper and Lower Extremities,3.0,LEC,Lecture,Prerequisite: CATA337 previously or Corequisite; enrolment in the BScAT or Honours in Athletic Therapy.,UGRD,None
3689,CATA,348,Therapeutic Modalities in Sports Medicine,3.0,LAB,Laboratory,Prerequisite: CATA337 and CATA339; ; enrolment in the BScAT or Honours in Athletic Therapy.,UGRD,CATA 348 = EXCI 348
3689,CATA,348,Therapeutic Modalities in Sports Medicine,3.0,LEC,Lecture,Prerequisite: CATA337 and CATA339; ; enrolment in the BScAT or Honours in Athletic Therapy.,UGRD,CATA 348 = EXCI 348
3690,CATA,365,Athletic Therapy Field Internship I,6.0,PRA,Practicum/Internship/Work-Term,Prerequisite: Enrolment in BScAT or Honours in Athletic Therapy; permission of the department.,UGRD,None
3691,CATA,390,ATHL. THERAPY FIELD INTER.,3.0,PRA,Practicum/Internship/Work-Term,None,UGRD,CATA 390 = EXCI 390
3693,CATA,437,"Assessment of the Hip, Spine and Pelvis",3.0,LAB,Laboratory,Prerequisite: Enrolment in BScAT or Honours in Athletic Therapy; successful completion of Stage II in the BScAT or Honours in Athletic Therapy.,UGRD,None
3693,CATA,437,"Assessment of the Hip, Spine and Pelvis",3.0,LEC,Lecture,Prerequisite: Enrolment in BScAT or Honours in Athletic Therapy; successful completion of Stage II in the BScAT or Honours in Athletic Therapy.,UGRD,None
3695,CATA,439,"Rehabilitation of the Hip, Spine and Pelvis",3.0,LAB,Laboratory,Prerequisite: CATA437 previously or Corequisite; enrolment in the BScAT or Honours in Athletic Therapy; successful completion of Stage II in the BScAT or Honours in Athletic Therapy.,UGRD,None
3695,CATA,439,"Rehabilitation of the Hip, Spine and Pelvis",3.0,LEC,Lecture,Prerequisite: CATA437 previously or Corequisite; enrolment in the BScAT or Honours in Athletic Therapy; successful completion of Stage II in the BScAT or Honours in Athletic Therapy.,UGRD,None
3696,CATA,441,Concepts in Manual Therapy,3.0,LAB,Laboratory,Prerequisite: Completion of Stage III in the BScAT.,UGRD,None
3696,CATA,441,Concepts in Manual Therapy,3.0,LEC,Lecture,Prerequisite: Completion of Stage III in the BScAT.,UGRD,None
3697,CATA,447,Special Topics in Athletic Therapy,3.0,LEC,Lecture,Prerequisite: Enrolment in the BScAT or Honours in Athletic Therapy; successful completion of Stage II in the BScAT or Honours in Athletic Therapy.,UGRD,None
3698,CATA,462,Advanced Emergency Care,3.0,LAB,Laboratory,Prerequisite: Enrolment in the BScAT or Honours in Athletic Therapy; successful completion of Stage II in the BScAT or Honours in Athletic Therapy.,UGRD,None
3698,CATA,462,Advanced Emergency Care,3.0,LEC,Lecture,Prerequisite: Enrolment in the BScAT or Honours in Athletic Therapy; successful completion of Stage II in the BScAT or Honours in Athletic Therapy.,UGRD,None
3699,CATA,475,Athletic Therapy Clinical Internship I,6.0,PRA,Practicum/Internship/Work-Term,Prerequisite: Enrolment in the BScAT or Honours in Athletic Therapy; successful completion of Stage II in the BScAT or Honours in Athletic Therapy.,UGRD,None
3700,CATA,480,ATHL THER. CLINICAL INTERN,3.0,PRA,Practicum/Internship/Work-Term,None,UGRD,None
3701,CATA,485,Athletic Therapy Field Internship II,3.0,PRA,Practicum/Internship/Work-Term,Prerequisite: Enrolment in the BScAT or Honours in Athletic Therapy; successful completion of Stage III in the BScAT or Honours in Athletic Therapy.,UGRD,None
3702,CATA,495,Athletic Therapy Clinical Internship II,3.0,PRA,Practicum/Internship/Work-Term,Prerequisite: Enrolment in the BScAT or Honours in Athletic Therapy; successful completion of Stage III in the BScAT or Honours in Athletic Therapy.,UGRD,None
3703,CATS,609,INTRO. DANCE/MOV. THERAPY,3.0,LEC,Lecture,None,GRAD,None
3704,CATS,610,INTRO TOP-CLINICAL PSYC CATS,3.0,LEC,Lecture,None,GRAD,None
3705,CATS,611,COUNSELLING SKILLS FOR CATS,3.0,LEC,Lecture,None,GRAD,None
3706,CATS,615,INDEPENDENT PRACT. IN CATS,3.0,PRA,Practicum/Internship/Work-Term,None,GRAD,None
3715,CATS,636,INDEPENDENT STUDIES IN CATS,3.0,LEC,Lecture,None,GRAD,None
3716,CATS,637,INDEPENDENT STUDIES IN CATS,3.0,LEC,Lecture,None,GRAD,None
3717,CATS,638,CREAT.PROC.CLINICAL PRACTICE,3.0,LEC,Lecture,You must have completed a minimum amount of 26 credits.,GRAD,None
3718,CATS,639,Interdisciplinary Topics: Cross-Cultural Competence in the Creative Arts Therapies,1.0,ONL,Online,None,GRAD,None
3719,CATS,641,Interdisciplinary Topics: Ethics in Clinical Practice in the Creative Arts,1.0,ONL,Online,None,GRAD,None
3721,CATS,643,Interdisciplinary Topics: Ethics in Research in the Creative Arts,1.0,ONL,Online,None,GRAD,None
3722,CATS,689,RESEARCH PAPER,9.0,LEC,Lecture,Prerequisite: CATS691,GRAD,None
3723,CATS,691,RESEARCH IN THE CATS,3.0,LEC,Lecture,None,GRAD,None
3724,CATS,698,APPL.RESEARCH PROJ/REPORT,6.0,LEC,Lecture,None,GRAD,None
40231,CATS,699,COMPREHENSIVE EXAM,3.0,LEC,Lecture,None,GRAD,None
46545,CATS,631,SELECTED ISSUES IN CATS,3.0,LEC,Lecture,None,GRAD,None
47953,CATS,210,Introduction to Creative Arts Therapies,3.0,STU,Studio,None,UGRD,None
46546,CDNS,299,SELECTED TOPICS IN CDNS,6.0,LEC,Lecture,None,UGRD,None
46547,CDNS,320,SELECT TOPICS-CANADIAN STUD,3.0,LEC,Lecture,None,UGRD,None
50583,CEAI,1001,AI FOUNDATIONS,30.0,REG,Regular,None,CCCE,None
50584,CEAI,1002,RESPONSIBLE AI,30.0,REG,Regular,None,CCCE,None
50585,CEAI,1003,UNDERSTANDING AI DATA,30.0,REG,Regular,None,CCCE,None
50586,CEAI,1004,WORKING WITH AI,30.0,REG,Regular,None,CCCE,None
48593,CEBD,1150,INTRO TO BIG DATA BUSINESS CASES,30.0,REG,Regular,None,CCCE,None
48595,CEBD,1251,BIG DATA VISUALIZATION AND STORYTELLING,30.0,REG,Regular,You must first complete CEBD1150,CCCE,None
48596,CEBD,1160,PROGRAMMING FOR DATA ANALYTICS,30.0,REG,Regular,None,CCCE,None
48597,CEBD,1260,MACHINE LEARNING,30.0,REG,Regular,You must first complete CEBD1160,CCCE,None
48598,CEBD,1261,BIG DATA INFRASTRUCTURE,30.0,REG,Regular,You must first complete CEBD1160,CCCE,None
49325,CEBD,1100,INTRO TO PYTHON,30.0,REG,Regular,None,CCCE,None
49326,CEBD,1151,BIG DATA ANALYTICS FOR BUSINESS,30.0,REG,Regular,You must first complete CEBD1150,CCCE,None
49651,CEBD,1200,INTRO TO R,30.0,REG,Regular,None,CCCE,None
49660,CEBD,1300,Intro to Data Analysis with Excel,30.0,REG,Regular,None,CCCE,None
49823,CEBD,420PT,DATA SCIENCE,420.0,REG,Regular,None,CCCE,None
49944,CEBD,420,DATA SCIENCE,420.0,REG,Regular,None,CCCE,None
46428,CEBU,1150,INTRO TO BUSINESS,40.0,REG,Regular,None,CCCE,SEL 150/151 = CEBU 1150
46428,CEBU,1150,INTRO TO BUSINESS,40.0,REG,Regular,None,CCCE,None
46429,CEBU,1160,CROSS-CULTURAL MANAGEMENT,40.0,REG,Regular,None,CCCE,SEL 156 = CEBU1160
46429,CEBU,1160,CROSS-CULTURAL MANAGEMENT,40.0,REG,Regular,None,CCCE,None
46430,CEBU,1170,BUSINESS ACCOUNTING,40.0,REG,Regular,None,CCCE,SEL 152 = CEBU 1170
46430,CEBU,1170,BUSINESS ACCOUNTING,40.0,REG,Regular,None,CCCE,None
46431,CEBU,1180,BUSINESS LAW,40.0,REG,Regular,None,CCCE,SEL 161 = CEBU 1180
46431,CEBU,1180,BUSINESS LAW,40.0,REG,Regular,None,CCCE,None
36182,CECD,219,INTRO TO AUTOCAD,30.0,REG,Regular,None,CCCE,CECD 219 = CI 811
36184,CECD,329,AUTOCAD - 3D MODELING,30.0,REG,Regular,You must first complete CECD219,CCCE,CECD 329 = CI 822
36187,CECD,459,SOLIDWORKS I,30.0,REG,Regular,None,CCCE,None
36190,CECD,559,SOLIDWORKS II,30.0,REG,Regular,You must first complete CECD459,CCCE,None
49738,CECM,200,DATA: THE KEY TO TRULY STRATEGIC COMMUNICATIONS,30.0,REG,Regular,None,CCCE,None
49739,CECM,300,ENGAGING AND LEADING EMPLOYEES THROUGH CHANGE,30.0,REG,Regular,None,CCCE,None
50589,CECR,2001,CYBERSECURITY THREATS AND VULNERABILITIES,30.0,REG,Regular,None,CCCE,None
50590,CECR,2002,CYBERSECURITY AWARENESS FOR BUSINESS AND EMPLOYEES,30.0,REG,Regular,None,CCCE,None
50591,CECR,2003,CYBERSECURITY SOLUTIONS,30.0,REG,Regular,None,CCCE,None
50275,CEDP,400,UX,100.0,REG,Regular,None,CCCE,None
50284,CEDP,100,VISUAL DESIGN & BRANDING,40.0,REG,Regular,None,CCCE,None
50285,CEDP,200,ADOBE ILLUSTRATOR,40.0,REG,Regular,None,CCCE,None
50286,CEDP,350,ADOBE INDESIGN,40.0,REG,Regular,None,CCCE,None
50287,CEDP,300,WEB DESIGN,40.0,REG,Regular,None,CCCE,None
50288,CEDP,410,INTRO TO UX/UI,40.0,REG,Regular,None,CCCE,None
36242,CEEI,710,ENGLISH INTENSIVE ADVANCED ONE,260.0,REG,Regular,Must have applied and been accepted into the Intensive English Language Program -- Must have completed course CEEI610,CCCE,CE E207 = CEEI 710
36245,CEEI,810,INTENSIVE ENGLISH: ADVANCED TWO,260.0,REG,Regular,Must have applied and been accepted into the Intensive English Language Program -- Must have completed course EEI 710,CCCE,CE E208 = CEEI 810
50333,CEEN,MOD6C,LANGUAGES AND CULTURE,35.0,REG,Regular,None,CCCE,None
46432,CEHR,1150,INTRO TO HUMAN RESOURCES,40.0,REG,Regular,None,CCCE,SEL 154 = CEHR1150
46432,CEHR,1150,INTRO TO HUMAN RESOURCES,40.0,REG,Regular,None,CCCE,None
46433,CEHR,1250,RECRUITMENT AND TALENT SELECTION,40.0,REG,Regular,You must complete all of the following CEHR1150,CCCE,SEL 164 = CEHR 1250
46433,CEHR,1250,RECRUITMENT AND TALENT SELECTION,40.0,REG,Regular,You must complete all of the following CEHR1150,CCCE,None
47162,CEHR,1240,LABOUR LAW,40.0,REG,Regular,You must complete all of the following CEHR1150,CCCE,SEL 165 = CEHR 1240
47162,CEHR,1240,LABOUR LAW,40.0,REG,Regular,You must complete all of the following CEHR1150,CCCE,None
47163,CEHR,1350,REMUNERATION AND BENEFITS,40.0,REG,Regular,You must complete all of the following CEHR1150,CCCE,SEL 174 = CEHR 1350
47163,CEHR,1350,REMUNERATION AND BENEFITS,40.0,REG,Regular,You must complete all of the following CEHR1150,CCCE,None
36388,CEJN,110,BASIC EDITING PRACTICES,30.0,REG,Regular,None,CCCE,CE 1252 = CEJN 110
36391,CEJN,116,INTRO TO CREATIVE WRITING,30.0,REG,Regular,None,CCCE,CE 2743 = CEJN 116
36392,CEJN,118,WRITING FOR CHILDREN,30.0,REG,Regular,None,CCCE,CE 2761 = CEJN 118
36393,CEJN,120,WRITING A NOVELLA,30.0,REG,Regular,None,CCCE,CE 2760 = CEJN 120
36394,CEJN,122,CREATIVE NON-FICTION,30.0,REG,Regular,None,CCCE,None
36396,CEJN,126,TRAVEL WRITING,30.0,REG,Regular,None,CCCE,CE 2762 = CEJN 126
36399,CEJN,134,WRITING YOUR MEMOIR,30.0,REG,Regular,None,CCCE,None
36400,CEJN,136,SCREENWRITING,30.0,REG,Regular,None,CCCE,None
36402,CEJN,144,INTRO TO BLOGGING,30.0,REG,Regular,None,CCCE,None
50651,CEJV,416A,INTRO TO PROGRAMMING WITH JAVA 1,30.0,REG,Regular,You must complete CEWP210,CCCE,None
50652,CEJV,416B,INTRO TO PROGRAMMING WITH JAVA 2,30.0,REG,Regular,You must complete CEWP210 and CEJV416A,CCCE,None
50656,CEJV,670,JAVA WEB SERVICES AND DATABASES,40.0,REG,Regular,You must complete CEWP215,CCCE,None
49318,CELD,1100,Refining Management Reflexes,30.0,REG,Regular,None,CCCE,None
49319,CELD,1200,Communicating with Emotional Intelligence,30.0,REG,Regular,None,CCCE,None
49320,CELD,1300,Hiring & Developing Talent,30.0,REG,Regular,None,CCCE,None
49321,CELD,1400,Influencing with Integrity & Impact,30.0,REG,Regular,None,CCCE,None
49322,CELD,1500,Innovation and Problem Solving,30.0,REG,Regular,None,CCCE,None
50039,CELD,8000,Leadership et habiletés de direction,36.0,REG,Regular,None,CCCE,None
45021,CEMK,175,SEARCH ENGINE MARKETING,30.0,REG,Regular,None,CCCE,None
46434,CEMK,1150,INTRO TO MARKETING,40.0,REG,Regular,None,CCCE,SEL 157 = CEMK 1150
46434,CEMK,1150,INTRO TO MARKETING,40.0,REG,Regular,None,CCCE,None
49285,CENT,1200,Start Up Your Online Business,30.0,REG,Regular,None,CCCE,None
49287,CENT,1400,Accounting and Financial Management,20.0,REG,Regular,None,CCCE,None
49288,CENT,1600,"Sales, Networking and Business Development",20.0,REG,Regular,None,CCCE,None
49290,CENT,1800,Optimizing Business Operations,20.0,REG,Regular,None,CCCE,None
49079,CEPD,400,Certificat de Développement professionnel -Volet entrepreneuriat,30.0,REG,Regular,None,CCCE,None
49086,CEPD,8000,Youth Care Worker Fundamentals Program,999.0,REG,Regular,None,CCCE,None
49087,CEPD,8001,Youth Care Worker and its Organisation,400.0,REG,Regular,None,CCCE,None
49088,CEPD,8002,Unit and Group Intervention,600.0,REG,Regular,None,CCCE,None
49089,CEPD,8003,Individual Youth Intervention,600.0,REG,Regular,None,CCCE,None
49090,CEPD,8004,Activity Planning and Animating,200.0,REG,Regular,None,CCCE,None
50164,CEPD,500,École d’été en transformation sociétale,45.0,REG,Regular,None,CCCE,None
50304,CEPD,400E,Certification of Professional Development-Entrepreneurial Training Stream,30.0,REG,Regular,None,CCCE,None
50305,CEPD,410,Certificat de développement des compétences entrepreneuriales,30.0,REG,Regular,None,CCCE,None
50306,CEPD,410E,Certification of Entrepreneurial Skills Development,30.0,REG,Regular,None,CCCE,None
50336,CEPD,8100,Polaris Gignu: Trauma Informed Youth Care Practices Adapted for Local lndigenous Context.,174.0,REG,Regular,None,CCCE,None
50341,CEPD,8101,ORIENTATION TO COMPLEX TRAUMA,45.0,REG,Regular,None,CCCE,None
50342,CEPD,8102,"THE BEHAVIOUR EXPECTATION MATRIX, RHYTHMS AND ROUTINES",40.0,REG,Regular,None,CCCE,None
50343,CEPD,8103,POSITIVE REINFORCEMENT AND WORKER AFFECT MANAGEMENT,40.0,REG,Regular,None,CCCE,None
50344,CEPD,8104,ATTUNEMENT AND BEHAVIOUR MANAGEMENT,49.0,REG,Regular,None,CCCE,None
50776,CEPD,201,CREATIVE THINKING,3.0,REG,Regular,None,CCCE,None
50777,CEPD,202,DECISION-MAKING,3.0,REG,Regular,None,CCCE,None
50778,CEPD,203,PROBLEM-SOLVING,3.0,REG,Regular,None,CCCE,None
50779,CEPD,204,INFORMATION,3.0,REG,Regular,None,CCCE,None
50780,CEPD,205,INCLUSION,3.0,REG,Regular,None,CCCE,None
50781,CEPD,206,COMMUNICATION,3.0,REG,Regular,None,CCCE,None
50782,CEPD,207,COLLABORATION,3.0,REG,Regular,None,CCCE,None
50783,CEPD,208,CLIENT FOCUS,3.0,REG,Regular,None,CCCE,None
50784,CEPD,209,ADAPTABILITY,3.0,REG,Regular,None,CCCE,None
50785,CEPD,210,DIGITAL AGILITY,3.0,REG,Regular,None,CCCE,None
50786,CEPD,211,LEARNING MINDSET,3.0,REG,Regular,None,CCCE,None
50787,CEPD,212,AUTONOMY,3.0,REG,Regular,None,CCCE,None
50798,CEPD,600,ACADÉMIE HAMIDOU HORTICULTURE,110.0,REG,Regular,None,CCCE,None
50831,CEPD,9001,DECARBONIZATION OF AEROSPACE,45.0,REG,Regular,None,CCCE,None
50832,CEPD,9002,APPLICATION OF EMERGING CYBER TECHNOLOGIES TO AEROSPACE,45.0,REG,Regular,None,CCCE,None
36489,CEPH,219,INTRO TO ADOBE PHOTOSHOP,40.0,REG,Regular,None,CCCE,CE 114M = CEPH 219
36498,CEPH,419,ADOBE PHOTOSHOP - PERFECTING YOUR SKILLS,40.0,REG,Regular,You must first complete CEPH219,CCCE,CEPH 419 = CEPH 450
36519,CEPR,115,EFFECTIVE PUBLIC SPEAKING,20.0,REG,Regular,None,CCCE,CE 2740 = CEPR 115
36521,CEPR,125,SOCIAL MEDIA - NETWORKS AND CONCEPTS,30.0,REG,Regular,None,CCCE,None
45025,CEPR,225,SOCIAL MEDIA - STRATEGIES & ROI,30.0,REG,Regular,You must first complete CEPR125,CCCE,None
48494,CEPS,9999E,IELTS Test (Payment Only),3.0,SEM,Seminar,None,CCCE,None
49538,CEPS,1096E,Lean Management for Non-Manufacturing Processes,7.0,SEM,Seminar,None,CCCE,None
49759,CEPS,1032EO,Emotional Skills for Turbulent Times,3.0,SEM,Seminar,None,CCCE,None
49760,CEPS,1029EO,Maximize Your Influential Power,3.0,SEM,Seminar,None,CCCE,None
49761,CEPS,1098EO,Introduction to SEO,3.0,SEM,Seminar,None,CCCE,None
49764,CEPS,1030EO,Powerful and Synergistic Teamwork,3.0,SEM,Seminar,None,CCCE,None
49765,CEPS,1099EO,Introduction to SEM 2023,6.0,SEM,Seminar,None,CCCE,None
49766,CEPS,1073EO,Transitioning from Team Member to Team Leader,12.0,SEM,Seminar,None,CCCE,None
49767,CEPS,1102EO,Making Sense of Blockchain Technology,3.0,SEM,Seminar,None,CCCE,None
49768,CEPS,1103EO,Managing Difficult Situations in the Workplace,3.0,SEM,Seminar,None,CCCE,None
49770,CEPS,1105EO,Creating Human Connection While Working from Home,3.0,SEM,Seminar,None,CCCE,None
49771,CEPS,1106EO,Creativity and Innovation for Remote Teams,3.0,SEM,Seminar,None,CCCE,None
49774,CEPS,1109EO,Conflict Management,3.0,SEM,Seminar,None,CCCE,None
49776,CEPS,1111EO,Exploring Data Integration and ETL,3.0,SEM,Seminar,None,CCCE,None
49778,CEPS,1081EO,Improve Your Time Management,6.0,SEM,Seminar,None,CCCE,None
49779,CEPS,1084EO,Design Thinking for Powerful Strategic Planning,3.0,SEM,Seminar,None,CCCE,None
49780,CEPS,1085EO,Introduction to Google Analytics 4,3.0,SEM,Seminar,None,CCCE,None
49781,CEPS,1031EO,How to spark creativity at work,3.0,SEM,Seminar,None,CCCE,None
49782,CEPS,1024EO,Building your Coaching and Mentoring Skills,6.0,SEM,Seminar,None,CCCE,None
49783,CEPS,1100EO,Effective Presentation Skills,3.0,SEM,Seminar,None,CCCE,None
49785,CEPS,1113EO,Multiply and Extend Your Leadership,3.0,SEM,Seminar,None,CCCE,None
49786,CEPS,1114EO,Creating Value with Machine Learning,3.0,SEM,Seminar,None,CCCE,None
49787,CEPS,1115EO,Communication in Leadership,3.0,SEM,Seminar,None,CCCE,None
49791,CEPS,1118EO,Introduction to Digital Marketing,3.0,SEM,Seminar,None,CCCE,None
49792,CEPS,1119EO,Introduction to Big Data,3.0,SEM,Seminar,None,CCCE,None
49793,CEPS,1121EO,Internet of Things and 5G Mobile Communications,3.0,SEM,Seminar,None,CCCE,None
49804,CEPS,1012EO,Develop a Healthy Relationship with Stress,3.0,SEM,Seminar,None,CCCE,None
49808,CEPS,1038EO,Building Resilience,3.0,SEM,Seminar,None,CCCE,None
49812,CEPS,1124EO,Exploring Legal and Ethical Aspects of AI,3.0,SEM,Seminar,None,CCCE,None
49813,CEPS,1126EO,AI Implementation Strategies,3.0,SEM,Seminar,None,CCCE,None
49814,CEPS,1123EO,Maximize Your Social Media Strategies,3.0,SEM,Seminar,None,CCCE,None
49860,CEPS,1011EO,Dealing with Difficult Personalities,3.0,SEM,Seminar,None,CCCE,None
